company,legal_name,dba_name,email,phone,city,state,zip,address,usdot,power_units,truck_units,metro,nearest_hub,mi_nearest,mi_sac,mi_oak,lat,lng,carrier_operation,classdef,safer_url,source
B S S TRUCKING INC,B S S TRUCKING INC,,dispatch@bsstrucking.com,,UNION CITY,CA,94587,30321 WHIPPLE RD,1138442,12,12,Bay,Oakland,19.6,73.4,19.6,37.60316,-122.01864,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1138442,fmcsa_census_az4n-8mr2
BAY CITY BOILER AND ENGINEERING COMPANY INCORPORATED,BAY CITY BOILER AND ENGINEERING COMPANY INCORPORATED,,accounting@baycityboiler.com,5107863711,HAYWARD,CA,94545,23312 CABOT BLVD,1142099,66,66,Bay,Oakland,15.8,75.7,15.8,37.6059,-122.12687,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1142099,fmcsa_census_az4n-8mr2
PENTAGON TECHNOLOGIES GROUP INC,PENTAGON TECHNOLOGIES GROUP INC,,logistics@pen-tec.com,5107835050,HAYWARD,CA,94545,21031 ALEXANDER COURT,1143676,2,2,Bay,Oakland,15.8,75.7,15.8,37.6059,-122.12687,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1143676,fmcsa_census_az4n-8mr2
BERRY BROS TOWING & TRANSPORT INC,BERRY BROS TOWING & TRANSPORT INC,,missytowing2016@icloud.com,5106524655,OAKLAND,CA,94609,598 55TH STREET,1144435,19,19,Bay,Oakland,2.1,66.4,2.1,37.8344,-122.26437,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1144435,fmcsa_census_az4n-8mr2
MEDIMER MARBLE & GRANITE,MEDIMER,MEDIMER MARBLE & GRANITE,linda@medimermarble.com,9163871000,SACRAMENTO,CA,95834,3979 N FREEWAY BLVD,1145859,4,4,Sacramento,Sacramento,4.0,4.0,70.5,38.63565,-121.51842,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1145859,fmcsa_census_az4n-8mr2
K&J ORCHARDS,BEUTEL AG MANAGEMENT,K&J ORCHARDS,info@kjorchards.com,5307953014,WINTERS,CA,95694,9196 GADDINI ROAD,1149057,2,2,Sacramento,Sacramento,31.6,31.6,53.8,38.56887,-122.07978,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1149057,fmcsa_census_az4n-8mr2
MCM CONSTRUCTION INC,MCM CONSTRUCTION INC,,lmisajon@mcmconstruction.com,9163341221,NORTH HIGHLANDS,CA,95660,6413 32ND ST STE A,1149589,5,5,Sacramento,Sacramento,9.1,9.1,77.4,38.67854,-121.37997,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1149589,fmcsa_census_az4n-8mr2
SONOMA PACIFIC COMPANY,SONOMA PACIFIC COMPANY,,tstevens@sonpac.com,7079382877,SONOMA,CA,95476,1180 FREMONT DR,1149762,3,3,Bay,Oakland,32.5,57.4,32.5,38.24943,-122.46663,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1149762,fmcsa_census_az4n-8mr2
AGUAYO TRANSPORTATION,TRANQUILINO AGUAYO,AGUAYO TRANSPORTATION,tranq_aguayo@yahoo.com,5593825021,MENDOTA,CA,93640,207 I STREET,1150418,2,2,Bay,Oakland,127.2,143.8,127.2,36.67268,-120.44652,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1150418,fmcsa_census_az4n-8mr2
DEWSNUP FIRE SUPPORT,CRAIG DEWSNUP,DEWSNUP FIRE SUPPORT,dewsnup@hotmail.com,5308463116,GRIDLEY,CA,95948,179 LITTLE AVE,1151100,3,3,Sacramento,Sacramento,54.4,54.4,109.4,39.33926,-121.77079,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1151100,fmcsa_census_az4n-8mr2
A ONE EXPRESS,NEW CENTURY TRANS INC,A ONE EXPRESS,dispatch@aoneexpress.com,2095370975,TRACY,CA,95304,28421 S CHRISMAN RD STE 3,1151236,5,5,Stockton,Oakland,48.1,63.1,48.1,37.6711,-121.40656,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1151236,fmcsa_census_az4n-8mr2
M GALDAMEZ TRUCKING LLC,M GALDAMEZ TRUCKING LLC,,sgaldamez5@gmail.com,2094951861,TURLOCK,CA,95830,2107 SORREL DR,1151925,2,2,Stockton,Sacramento,13.0,13.0,71.6,38.49051,-121.28417,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1151925,fmcsa_census_az4n-8mr2
HILL ENTERPRISES,STEVEN HILL,HILL ENTERPRISES,hilltowrb@yahoo.com,5305299711,RED BLUFF,CA,96080,20795 DALBY LANE,1153879,9,9,Sacramento,Sacramento,120.2,120.2,164.4,40.18189,-122.3771,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1153879,fmcsa_census_az4n-8mr2
HARMUN TRUCKING INC,HARMUN TRUCKING INC,,harmuntrucking@hotmail.com,5308706016,YUBA,CA,95993,1938 ELLIOTT DRIVE,1154262,5,5,Sacramento,Sacramento,36.0,36.0,93.9,39.0825,-121.68011,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1154262,fmcsa_census_az4n-8mr2
RIVER RATS SEPTIC & PLUMBING,RICHARD DAVIS,RIVER RATS SEPTIC & PLUMBING,rjdavis1959@msn.com,5303081467,WALNUT GROVE,CA,95690,14261 RAILROAD AVE,1155886,4,4,Bay,Sacramento,27.2,27.2,44.8,38.19958,-121.61827,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1155886,fmcsa_census_az4n-8mr2
AZTECS TRUCKING LLC,AZTECS TRUCKING LLC,,monica317410@sbcglobal.net,8319705263,SALINAS,CA,93905,13 VERMONT CIR,1156580,13,13,Bay,Oakland,85.7,131.4,85.7,36.68235,-121.6059,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1156580,fmcsa_census_az4n-8mr2
H & S TRUCKING,SATPAL SINGH,H & S TRUCKING,singhprem61@yahoo.com,2098290123,LOS BANOS,CA,93635,1680 LIVE OAK CT,1157396,2,2,Bay,Oakland,93.4,110.4,93.4,37.06807,-120.84358,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1157396,fmcsa_census_az4n-8mr2
ENTERPRISE ROOFING SERVICE INC,ENTERPRISE ROOFING SERVICE INC,,mreardon@enterpriseroofing.com,,CONCORD,CA,94520,2400 BATES AVE,1157576,33,33,Bay,Oakland,18.2,50.2,18.2,37.99529,-122.04063,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1157576,fmcsa_census_az4n-8mr2
TRANSPAK INC,TRANSPAK INC,,doug.piccolotti@transpak.com,4085913917,SAN JOSE,CA,95133,520 MARBURG WAY,1158181,91,91,San Jose,Oakland,37.4,86.0,37.4,37.37161,-121.86084,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1158181,fmcsa_census_az4n-8mr2
LA ROSA TORTILLA FACTORY INC,LA ROSA TORTILLA FACTORY INC,,ivansolorio1@gmail.com,8312471999,WATSONVILLE,CA,95076,26 MENKER ST,1160292,29,29,Bay,Oakland,65.7,113.9,65.7,36.94626,-121.75648,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1160292,fmcsa_census_az4n-8mr2
EWALL INC,EWALL INC,,sharonmcinc@centurytel.net,4068921845,CHOWCHILLA,CA,93610,900 COMMERCE ST,1163723,2,2,Bay,Oakland,119.6,122.0,119.6,37.0983,-120.28121,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1163723,fmcsa_census_az4n-8mr2
CARLOS ORTIZ CASTRO,CARLOS ORTIZ CASTRO,,tecuanjal1977@hotmail.com,2092758537,STOCKTON,CA,95206,4623 BROOKSTONE AVE,1164717,2,2,Stockton,Sacramento,46.0,46.0,47.2,37.91885,-121.41743,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1164717,fmcsa_census_az4n-8mr2
LONGDO TRUCKING CORP,LONGDO TRUCKING CORP,,frank@longdotrucking.com,5105026328,OAKLAND,CA,94621,7901 OAKPORT ST SUITE 1000,1166104,30,30,Bay,Oakland,4.9,69.7,4.9,37.74827,-122.21683,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1166104,fmcsa_census_az4n-8mr2
NORCAL TRANS INC,NORCAL TRANS INC,,norcal467235@gmail.com,,MANTECA,CA,95336,1112 N MAIN ST # 343,1166654,5,5,Stockton,Sacramento,54.3,54.3,58.4,37.83027,-121.20102,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1166654,fmcsa_census_az4n-8mr2
TRUCKEE SOURDOUGH COMPANY,L & C COOK SPECIALTY FOODS INC,TRUCKEE SOURDOUGH COMPANY,truckeesourdough@yahoo.com,5305875048,TRUCKEE,CA,96161,10607 W RIVER ST #2F,1166966,9,9,Sacramento,Sacramento,85.6,85.6,152.6,39.31309,-120.20778,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1166966,fmcsa_census_az4n-8mr2
MOSCATO FAMILY PROVISIONS,CAPITAL GOURMET PROVISIONS INC,MOSCATO FAMILY PROVISIONS,larry@moscatofamilyprov.com,2403040135,PENNGROVE,CA,94951,6030 OLD REDWOOD HWY,1170930,4,4,Bay,Oakland,41.1,64.9,41.1,38.32086,-122.64614,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1170930,fmcsa_census_az4n-8mr2
JM TRANSPORT,JOSE G MACIAS,JM TRANSPORT,jmtransport67@gmail.com,8315125381,SOLEDAD,CA,93960,34725 METZ RD,1171411,5,5,Bay,Oakland,110.3,151.7,110.3,36.38962,-121.34315,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1171411,fmcsa_census_az4n-8mr2
BLACK SHEEP ADVENTURES INC,BLACK SHEEP ADVENTURES INC,,fred@blacksheepadventures.com,5103232530,PIEDMONT,CA,94611,25 ARTUNA AVE,1171817,2,0,Bay,Oakland,4.1,64.7,4.1,37.82935,-122.20351,A,"PRIVATE PROPERTY;PRIVATE PASSENGER, BUSINESS",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1171817,fmcsa_census_az4n-8mr2
GEORGE KISHIDA INC,GEORGE KISHIDA INC,,kkishida@georgekishida.com,2093680603,LODI,CA,95240,1725 ACKERMAN DR,1172786,2,2,Stockton,Sacramento,37.4,37.4,65.0,38.11439,-121.14466,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1172786,fmcsa_census_az4n-8mr2
SAN BENITO SUPPLY,SAN BENITO SUPPLY,,ann@sanbenitosupply.com,8312234198,HOLLISTER,CA,95023,1060 NASH ROAD,1174551,57,57,Bay,Oakland,80.3,116.3,80.3,36.90205,-121.35078,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1174551,fmcsa_census_az4n-8mr2
SANGHA CARRIER INC,SANGHA CARRIER INC,,baljindersangha59@gmail.com,5598921807,FRESNO,CA,93722,5812 W BEDFORD AVE,1175109,2,2,Bay,Oakland,148.9,151.7,148.9,36.79936,-119.87479,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1175109,fmcsa_census_az4n-8mr2
REM TRANSPORTATION,MARIA MENDEZ TORRES,REM TRANSPORTATION,remtranspo@aol.com,4157165089,SOUTH SAN FRANCISCO,CA,94080,214 SHAW RD SUITE #P,1175632,3,3,Bay,Oakland,13.2,81.5,13.2,37.65549,-122.42208,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1175632,fmcsa_census_az4n-8mr2
LIGHTNING VAN LINES INC,LIGHTNING VAN LINES INC,,info@lightningvanlines.com,8772476683,SAN LEANDRO,CA,94577,2052 EDISON AVE,1176334,2,2,Bay,Oakland,8.5,70.3,8.5,37.71328,-122.16735,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1176334,fmcsa_census_az4n-8mr2
DASSELS PETROLEUM INC,DASSELS PETROLEUM INC,,petec@dassels.com,8316365100,HOLLISTER,CA,95023,31 WRIGHT ROAD,1177078,24,12,Bay,Oakland,80.3,116.3,80.3,36.90205,-121.35078,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1177078,fmcsa_census_az4n-8mr2
JACKS BUTANE SERVICE,JACKS BUTANE SERVICE,,clayton@jacksbutane.com,5592756735,BIOLA,CA,93606,12436 WEST G STREET,1177838,7,2,Bay,Oakland,141.8,147.0,141.8,36.8032,-120.01856,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1177838,fmcsa_census_az4n-8mr2
KEMPPE LIQUID GAS CORPORATION,KEMPPE LIQUID GAS CORPORATION,,jck@kemgas.com,7079644774,FORT BRAGG,CA,95437,1300 NORTH MAIN ST,1177916,13,3,Sacramento,Sacramento,135.9,135.9,140.8,39.48718,-123.74196,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1177916,fmcsa_census_az4n-8mr2
PRECISION CRANE SERVICE INC,PRECISION CRANE SERVICE INC,,erica@pcsnorcal.com,7075466900,WINDSOR,CA,95492,7590 CONDE LANE,1178148,43,43,Bay,Oakland,58.3,71.8,58.3,38.52808,-122.82135,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1178148,fmcsa_census_az4n-8mr2
RELIANCE PROPANE SERVICE INC,RELIANCE PROPANE SERVICE INC,,rpswillh@gmail.com,5308727740,OROVILLE,CA,95965,2625 5TH AVENUE,1179005,8,1,Sacramento,Sacramento,70.1,70.1,129.1,39.59394,-121.58136,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1179005,fmcsa_census_az4n-8mr2
WILDHORSE PROPANE & APPLIANCE,M K S DODSON,WILDHORSE PROPANE & APPLIANCE,savannah@wildhorsepropane.net,8313854827,KING CITY,CA,93930,50557 WILDHORSE RD,1179690,5,0,Bay,Oakland,130.6,166.3,130.6,36.20506,-121.01036,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1179690,fmcsa_census_az4n-8mr2
CONTINENTAL SUPPLY COMPANY,CONTINENTAL SUPPLY COMPANY,,alanbroadus@continentalsupply.net,5306697958,WOODLAND,CA,95776,460-A HARTER AVENUE,1179961,2,2,Sacramento,Sacramento,13.7,13.7,69.1,38.69861,-121.69926,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1179961,fmcsa_census_az4n-8mr2
REDWOOD EMPIRE VINEYARD MGMT,REDWOOD EMPIRE VINEYARD MGMT,,contact@revm.net,7078571670,GEYSERVILLE,CA,95441,22000 GEYSERVILLE AVENUE,1181138,4,4,Bay,Oakland,72.8,76.9,72.8,38.73169,-122.90677,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1181138,fmcsa_census_az4n-8mr2
A&G PUMPING INC,A&G PUMPING INC,,angie@pumperman.com,8313855803,KING CITY,CA,93930,268 EAST SAN ANTONIO DRIVE,1181430,29,29,Bay,Oakland,130.6,166.3,130.6,36.20506,-121.01036,A,PRIVATE PROPERTY;LOCAL GOVERNMENT;STATE GOVERNMENT;AUTHORIZED FOR HIRE;FEDERAL GOVERNMENT,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1181430,fmcsa_census_az4n-8mr2
US 1,US 1 XPRESS INC,US 1,info@usxi.net,8019179900,TRACY,CA,95304,301 W LARCH RD,1184522,31,31,Stockton,Oakland,48.1,63.1,48.1,37.6711,-121.40656,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1184522,fmcsa_census_az4n-8mr2
WESTERN SIGN COMPANY INC,WESTERN SIGN COMPANY INC,,western@westernsign.com,5306221420,DIAMOND SPRINGS,CA,95619,6221A ENTERPRISE DR,1184828,3,3,Sacramento,Sacramento,37.3,37.3,99.6,38.6806,-120.81426,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1184828,fmcsa_census_az4n-8mr2
JESUS AMADOR TRUCKING,J AMADOR TRUCKING LLC,JESUS AMADOR TRUCKING,j.amadortrucking@gmail.com,8319015069,CHUALAR,CA,93925,25795 MADISON ST,1185209,2,2,Bay,Oakland,96.8,137.8,96.8,36.588,-121.39891,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1185209,fmcsa_census_az4n-8mr2
VI DO DE TRUCKING,LOYAL D STANLEY,VI DO DE TRUCKING,vidodetrucking707@gmail.com,7077441325,HOPLAND,CA,95449,13800 MOUNTAIN HOUSE RD,1185848,4,4,Bay,Oakland,90.7,90.9,90.7,38.93614,-123.11944,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1185848,fmcsa_census_az4n-8mr2
PHIL MILLER LIVESTOCK TRANSPORTATION LLC,PHIL MILLER LIVESTOCK TRANSPORTATION LLC,,pmillerlivestock@gmail.com,7757641488,RED BLUFF,CA,96080,11520 WILDER RD,1187331,2,2,Sacramento,Sacramento,120.2,120.2,164.4,40.18189,-122.3771,A,AUTHORIZED FOR HIRE;EXEMPT FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1187331,fmcsa_census_az4n-8mr2
BUCKSHOT TRUCKING INC,BUCKSHOT TRUCKING INC,,sara@reddingnsr.com,5302434780,REDDING,CA,96001,2041 GIRVAN ROAD,1188275,6,6,Sacramento,Sacramento,148.7,148.7,193.5,40.60178,-122.45497,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1188275,fmcsa_census_az4n-8mr2
ROSENDIN ELECTRIC INC,ROSENDIN ELECTRIC INC,,brumbolz@rosendin.com,4082862800,SAN JOSE,CA,95133,880 MABURY RD,1189149,235,228,San Jose,Oakland,37.4,86.0,37.4,37.37161,-121.86084,A,"PRIVATE PROPERTY;PRIVATE PASSENGER, BUSINESS",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1189149,fmcsa_census_az4n-8mr2
ARBOR CARE OF TAHOE,TERRY J JOHNSON,ARBOR CARE OF TAHOE,team@arborcareoftahoe.com,5305810820,TAHOE CITY,CA,96145,2875 LAKE FOREST ROAD,1189252,3,3,Sacramento,Sacramento,81.3,81.3,146.7,39.14829,-120.17092,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1189252,fmcsa_census_az4n-8mr2
RABESA MEXICAN PRODUCTS CORPORATION,RABESA MEXICAN PRODUCTS CORPORATION,,bt.rabesa@gmail.com,6266256073,STOCKTON,CA,95205,1545 E MINER AVE,1189316,2,2,Stockton,Sacramento,44.5,44.5,56.3,37.96458,-121.25984,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1189316,fmcsa_census_az4n-8mr2
SUN VALLEY EXPRESS LLC,SUN VALLEY EXPRESS LLC,,joew@perryandsons.com,2092492400,MANTECA,CA,95336,13881 99 FRONTAGE RD,1189443,3,3,Stockton,Sacramento,54.3,54.3,58.4,37.83027,-121.20102,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1189443,fmcsa_census_az4n-8mr2
MAPS MUTUAL ALLIANCE PROCUREMENT SYSTEMS,PATRICK MORRIS,MAPS MUTUAL ALLIANCE PROCUREMENT SYSTEMS,maps11@aol.com,2094067896,ESCALON,CA,95320,1305 SAN JOAQUIN ST,1190352,2,2,Sacramento,Sacramento,58.6,58.6,69.1,37.8256,-121.00516,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1190352,fmcsa_census_az4n-8mr2
STATEN ENTERPRISES INCORPORATED,STATEN ENTERPRISES INCORPORATED,,d.staten@comcast.net,5105379988,HAYWARD,CA,94542,26112 PARKSIDE DRIVE,1191467,8,7,Bay,Oakland,16.2,70.2,16.2,37.65988,-122.03714,C,OTHER-APPLYING FOR MC;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1191467,fmcsa_census_az4n-8mr2
JNS LLC,JNS LLC,,zneal@jacknealandson.com,7079674845,SAINT HELENA,CA,94574,360 LA FATA STREET,1193355,9,9,Sacramento,Sacramento,50.1,50.1,51.6,38.54245,-122.41992,C,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1193355,fmcsa_census_az4n-8mr2
RINEHART OIL INC,RINEHART OIL INC,,rrinehart@rinehartoil.com,7074628811,UKIAH,CA,95482,2401 NORTH STATE STREET,1193409,44,22,Sacramento,Sacramento,102.4,102.4,106.3,39.13502,-123.25934,B,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1193409,fmcsa_census_az4n-8mr2
FACILITIES LOGISTICS INC,FACILITIES LOGISTICS INC,,fermin@facilitieslogistics.com,4082320990,SAN JOSE,CA,95112,999 N 10TH STREET SUITE 2,1193560,4,4,San Jose,Oakland,38.2,88.1,38.2,37.34448,-121.88353,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1193560,fmcsa_census_az4n-8mr2
D A TRANSPORT,DEV S DOSANJH & ANA R DOSANJH,D A TRANSPORT,dev.datransport@gmail.com,2094844762,TURLOCK,CA,95380,607 W GREENWAY AVE,1194526,2,2,Stockton,Oakland,79.7,83.6,79.7,37.4744,-120.87592,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1194526,fmcsa_census_az4n-8mr2
NCM DIRECT DELIVERY INC,NCM DIRECT DELIVERY INC,,mikedennis@ncmdirect.com,5106362710,HAYWARD,CA,94545,2707 MCCONE AVE,1194584,3,3,Bay,Oakland,15.8,75.7,15.8,37.6059,-122.12687,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1194584,fmcsa_census_az4n-8mr2
K & B LOGISTIC INC,K & B LOGISTIC INC,,kbtpt@msn.com,7072243657,FAIRFIELD,CA,94533,1234 EMPIRE STREET #1102,1195990,11,11,Bay,Sacramento,34.6,34.6,35.9,38.28075,-122.00638,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1195990,fmcsa_census_az4n-8mr2
CENTRAL VALLEY AG GRINDING LLC,CENTRAL VALLEY AG GRINDING LLC,,mbarry@cvaggrinding.com,2092323595,OAKDALE,CA,95361,5509 LANGWORTH ROAD,1196921,12,12,Sacramento,Sacramento,67.9,67.9,82.6,37.78724,-120.7592,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1196921,fmcsa_census_az4n-8mr2
TONY'S ORCHARD CHIPPING,ANTHONY PAIVA,TONY'S ORCHARD CHIPPING,kgilbert@bigplanet.com,5308658540,CHICO,CA,95973,13193 NORD CANA HWY,1197126,6,6,Sacramento,Sacramento,92.4,92.4,146.1,39.89162,-121.84198,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1197126,fmcsa_census_az4n-8mr2
